GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Residence,Playstyle,GAD_T,SWL_T,SPIN_T
1,0,0,2,1,2,3,Not difficult at all,5,5,4,3,4,League of Legends,PC,20.0,improving,undefined,10.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,18,Student at college / university,USA,multiplayer - online - with real life friends,9,21,12.0
1,1,1,0,0,1,1,Somewhat difficult,5,6,6,3,6,League of Legends,PC,17.0,improving,undefined,5.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,Female,22,Unemployed / between jobs,Canada,multiplayer - online - with strangers,5,26,14.0
1,1,2,1,1,0,0,Somewhat difficult,3,3,2,2,1,League of Legends,PC,20.0,having_fun,undefined,8.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,Male,23,Student at college / university,USA,multiplayer - online - with strangers,6,11,14.0
0,0,0,0,0,1,0,Not difficult at all,6,6,6,6,7,Other,PC,6.0,having_fun,undefined,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,25,Employed,USA,singleplayer,1,31,15.0
0,0,0,0,0,0,0,Not difficult at all,5,5,5,4,5,Other,PC,10.0,having_fun,undefined,10.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,Male,20,Student at college / university,Finland,multiplayer - online - with strangers,0,24,32.0
1,0,1,0,0,0,0,Not difficult at all,1,1,5,3,1,League of Legends,PC,28.0,having_fun,platinum,10.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,3.0,Male,19,Unemployed / between jobs,Canada,multiplayer - online - with online acquaintances or teammates,2,11,35.0
0,0,0,1,0,0,0,Not difficult at all,6,7,5,5,6,League of Legends,PC,5.0,improving,undefined,10.0,2.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,Male,36,Employed,USA,multiplayer - online - with strangers,1,29,17.0
3,2,1,1,0,2,0,Not difficult at all,2,6,5,1,7,League of Legends,PC,10.0,winning,platinum,0.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,Male,20,Unemployed / between jobs,USA,singleplayer,9,21,28.0
3,1,3,3,1,2,2,Very difficult,1,2,1,1,1,Counter Strike,PC,7.0,having_fun,undefined,17.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,Male,23,Unemployed / between jobs,Portugal,multiplayer - online - with online acquaintances or teammates,15,6,38.0
0,0,1,0,0,1,0,Somewhat difficult,3,3,6,6,6,League of Legends,PC,15.0,improving,platinum,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,19,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,2,24,10.0
0,0,0,1,0,0,0,Not difficult at all,3,4,4,3,2,League of Legends,PC,25.0,improving,undefined,10.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,26,Unemployed / between jobs,USA,multiplayer - online - with strangers,1,16,22.0
1,1,1,1,1,1,1,Somewhat difficult,5,5,5,3,2,League of Legends,PC,15.0,winning,undefined,9.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,Male,18,Student at school,Germany,multiplayer - online - with strangers,7,20,22.0
2,1,2,3,3,3,1,Somewhat difficult,5,6,6,6,1,League of Legends,PC,20.0,improving,undefined,20.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,Male,18,Student at school,UK,multiplayer - online - with strangers,15,24,11.0
1,0,0,0,0,0,0,Not difficult at all,5,6,2,1,2,League of Legends,PC,18.0,improving,undefined,12.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,1,16,9.0
0,0,0,2,0,3,0,Somewhat difficult,1,1,4,1,2,League of Legends,PC,72.0,improving,undefined,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,Male,23,Unemployed / between jobs,Finland,multiplayer - online - with real life friends,5,9,14.0
0,1,1,0,0,1,1,Somewhat difficult,3,2,5,1,3,League of Legends,PC,18.0,having_fun,undefined,25.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,21,Student at college / university,Denmark,multiplayer - online - with strangers,4,14,21.0
2,2,2,0,0,0,0,Very difficult,1,6,1,3,1,League of Legends,PC,15.0,having_fun,undefined,5.0,4.0,0.0,1.0,3.0,3.0,2.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,6,12,31.0
2,1,2,2,2,2,1,Somewhat difficult,3,4,2,2,1,League of Legends,PC,10.0,having_fun,undefined,5.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,Male,20,Employed,UK,multiplayer - online - with real life friends,12,12,28.0
1,0,1,0,0,0,0,Not difficult at all,5,6,5,5,6,League of Legends,PC,20.0,having_fun,undefined,40.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Male,23,Student at college / university,Germany,multiplayer - online - with real life friends,2,27,5.0
1,0,1,0,0,0,1,Somewhat difficult,5,5,5,5,5,League of Legends,PC,30.0,improving,platinum,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,23,Student at college / university,Netherlands,multiplayer - online - with strangers,3,25,7.0
1,1,2,3,1,0,2,Somewhat difficult,4,5,4,5,2,League of Legends,PC,20.0,all_of_the_above,gold,23.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,Male,18,Student at college / university,USA,multiplayer - online - with real life friends,10,20,30.0
1,1,2,1,0,1,1,Not difficult at all,2,3,2,2,1,League of Legends,PC,22.0,relaxing,undefined,10.0,2.0,3.0,3.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,3.0,3.0,4.0,2.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,7,10,46.0
1,2,1,1,1,3,0,Somewhat difficult,3,5,4,4,2,League of Legends,PC,12.0,having_fun,undefined,4.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,Male,19,Student at college / university,Poland,singleplayer,9,18,21.0
0,0,1,3,0,3,0,Somewhat difficult,2,1,1,1,1,Counter Strike,PC,80.0,winning,undefined,40.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,Male,19,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,7,6,54.0
2,3,2,0,0,1,2,Somewhat difficult,5,5,4,2,5,Heroes of the Storm,PC,6.0,winning,undefined,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,Male,21,Student at college / university,Belgium,multiplayer - online - with real life friends,10,21,19.0
0,0,1,1,0,2,0,Somewhat difficult,3,6,6,3,2,League of Legends,PC,40.0,all_of_the_above,undefined,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Male,18,Student at school,Lithuania,multiplayer - online - with strangers,4,20,20.0
1,0,0,1,0,1,0,Somewhat difficult,1,7,1,1,1,League of Legends,PC,20.0,having_fun,undefined,10.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,26,Unemployed / between jobs,Australia,multiplayer - online - with real life friends,3,11,10.0
2,1,2,2,1,1,0,Somewhat difficult,3,3,3,2,1,League of Legends,PC,16.0,having_fun,undefined,10.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Male,25,Student at college / university,Norway,multiplayer - online - with strangers,9,12,12.0
1,1,0,0,1,0,0,Not difficult at all,5,6,6,4,3,Counter Strike,PC,20.0,having_fun,undefined,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Employed,Germany,multiplayer - online - with real life friends,3,24,4.0
1,0,0,0,1,1,0,Somewhat difficult,6,5,6,3,2,League of Legends,PC,24.0,having_fun,bronze,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,Male,18,Student at school,USA,multiplayer - online - with strangers,3,22,9.0
0,0,0,0,0,2,0,Somewhat difficult,1,1,1,1,1,Counter Strike,PC,50.0,improving,undefined,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,2,5,2.0
1,1,2,3,2,3,0,Not difficult at all,2,2,2,2,1,League of Legends,PC,14.0,winning,undefined,20.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,Male,21,Unemployed / between jobs,Canada,multiplayer - online - with online acquaintances or teammates,12,9,40.0
1,1,2,0,0,0,1,Not difficult at all,3,6,6,2,6,Other,PC,18.0,having_fun,undefined,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Male,18,Employed,Germany,multiplayer - online - with real life friends,5,23,7.0
1,1,1,1,1,0,0,Not difficult at all,5,6,5,5,6,League of Legends,PC,10.0,improving,undefined,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,5,27,8.0
1,0,0,0,0,0,0,Somewhat difficult,2,6,5,5,5,League of Legends,PC,10.0,winning,undefined,25.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,26,Unemployed / between jobs,USA,multiplayer - online - with strangers,1,23,7.0
1,1,1,1,1,0,0,Somewhat difficult,4,2,2,1,1,League of Legends,PC,24.0,having_fun,undefined,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,Male,26,Student at college / university,Malaysia,multiplayer - online - with real life friends,5,10,16.0
0,0,0,1,0,2,0,Somewhat difficult,5,6,6,4,3,League of Legends,PC,25.0,having_fun,undefined,6.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,Male,18,Student at school,Netherlands,multiplayer - online - with strangers,3,24,24.0
0,0,0,0,0,1,0,Not difficult at all,3,5,5,6,4,League of Legends,PC,15.0,having_fun,undefined,21.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,Male,22,Student at school,USA,multiplayer - online - with real life friends,1,23,21.0
0,0,0,0,0,0,0,Not difficult at all,2,4,5,5,1,League of Legends,PC,16.0,having_fun,silver,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,Male,23,Student at college / university,Canada,multiplayer - online - with real life friends,0,17,15.0
1,0,0,0,0,1,0,Not difficult at all,6,6,6,6,5,Counter Strike,PC,15.0,winning,undefined,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,19,Student at college / university,Portugal,multiplayer - online - with real life friends,2,29,5.0
1,3,2,3,0,1,2,Somewhat difficult,2,5,3,3,1,League of Legends,PC,16.0,improving,undefined,6.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,Male,20,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,12,14,52.0
1,0,0,0,0,0,0,Not difficult at all,3,5,6,6,3,Starcraft 2,PC,8.0,having_fun,undefined,5.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,19,Student at college / university,UK,multiplayer - online - with strangers,1,23,27.0
1,2,2,1,0,0,0,Very difficult,2,5,3,5,3,League of Legends,PC,10.0,having_fun,undefined,25.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,Male,21,Unemployed / between jobs,France,multiplayer - online - with real life friends,6,18,43.0
2,2,2,3,2,3,2,Somewhat difficult,1,5,1,1,1,League of Legends,PC,25.0,winning,silver,35.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,Male,18,Employed,USA,multiplayer - online - with online acquaintances or teammates,16,9,60.0
1,0,0,1,0,1,0,Not difficult at all,2,6,6,2,2,League of Legends,PC,24.0,winning,undefined,20.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Male,23,Employed,Russia,multiplayer - online - with real life friends,3,18,14.0
3,3,3,3,2,2,3,Somewhat difficult,2,2,1,4,2,League of Legends,PC,40.0,winning,undefined,15.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,Male,24,Unemployed / between jobs,USA,multiplayer - online - with strangers,19,11,35.0
0,1,1,0,0,2,0,Somewhat difficult,3,2,4,5,1,League of Legends,PC,20.0,improving,undefined,8.0,0.0,4.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,2.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,4,15,27.0
2,1,2,3,1,1,1,Very difficult,1,2,3,2,1,League of Legends,PC,78.0,winning,undefined,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,Male,19,Unemployed / between jobs,UK,multiplayer - online - with strangers,11,9,26.0
0,0,0,0,0,0,0,Not difficult at all,6,6,6,6,5,League of Legends,PC,30.0,improving,undefined,10.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,Male,18,Student at college / university,Slovakia,multiplayer - online - with strangers,0,29,16.0
1,1,1,2,0,1,1,Not difficult at all,5,5,5,3,7,League of Legends,PC,15.0,having_fun,undefined,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Female,21,Student at college / university,USA,multiplayer - online - with real life friends,7,25,9.0
1,1,0,1,1,0,1,Not difficult at all,2,6,4,3,2,Starcraft 2,PC,8.0,improving,undefined,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,Male,19,Student at school,Denmark,multiplayer - online - with strangers,5,17,10.0
3,3,3,3,3,3,3,Not difficult at all,2,2,2,3,6,League of Legends,PC,20.0,all_of_the_above,undefined,20.0,0.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,Male,22,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,21,15,45.0
1,0,0,0,0,0,0,Not difficult at all,5,5,6,4,4,League of Legends,PC,15.0,having_fun,undefined,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,Male,21,Student at college / university,Germany,multiplayer - online - with real life friends,1,24,14.0
1,0,0,0,1,2,0,Somewhat difficult,1,4,3,2,4,League of Legends,PC,20.0,winning,undefined,56.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,20,Unemployed / between jobs,USA,multiplayer - online - with strangers,4,14,25.0
2,3,3,1,1,0,3,Somewhat difficult,6,7,6,5,2,League of Legends,PC,10.0,having_fun,platinum,7.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,Male,19,Student at college / university,Germany,multiplayer - online - with real life friends,13,26,22.0
1,0,1,0,0,0,0,Not difficult at all,5,4,6,5,3,League of Legends,PC,20.0,having_fun,undefined,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,Male,21,Student at college / university,Belgium,multiplayer - online - with real life friends,2,23,19.0
3,0,0,2,0,3,0,Extremely difficult,1,3,1,1,1,League of Legends,PC,5.0,improving,undefined,20.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,Male,20,Unemployed / between jobs,Israel,multiplayer - online - with strangers,8,7,32.0
0,0,1,0,0,0,0,Not difficult at all,5,6,7,6,6,League of Legends,PC,18.0,improving,undefined,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Female,24,Employed,USA,multiplayer - online - with real life friends,1,30,0.0
0,0,1,0,0,1,0,Not difficult at all,2,3,6,3,1,League of Legends,PC,10.0,having_fun,undefined,15.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Male,25,Student at college / university,Netherlands,multiplayer - online - with strangers,2,15,14.0
0,0,0,0,0,0,1,Not difficult at all,5,6,6,3,5,Other,PC,20.0,improving,undefined,1.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0,2.0,Male,20,Student at college / university,USA,singleplayer,1,25,40.0
2,0,0,2,2,3,2,Somewhat difficult,5,5,5,7,7,League of Legends,PC,40.0,improving,undefined,15.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,Male,18,Student at college / university,USA,multiplayer - online - with real life friends,11,29,22.0
2,0,1,1,1,1,2,Not difficult at all,5,5,6,3,3,League of Legends,PC,21.0,having_fun,undefined,14.0,2.0,3.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,2.0,3.0,Male,18,Student at college / university,Singapore,multiplayer - online - with online acquaintances or teammates,8,22,29.0
1,0,1,1,0,1,0,Not difficult at all,5,4,5,5,6,League of Legends,PC,30.0,having_fun,undefined,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Male,21,Student at college / university,Germany,multiplayer - online - with real life friends,4,25,8.0
1,0,1,0,0,0,0,Very difficult,2,1,4,5,1,League of Legends,PC,30.0,improving,undefined,21.0,2.0,4.0,1.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,Male,20,Student at college / university,Germany,multiplayer - online - with online acquaintances or teammates,2,13,34.0
2,0,2,1,0,3,0,Somewhat difficult,6,6,5,6,3,League of Legends,PC,20.0,improving,undefined,10.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,Male,18,Student at college / university,Sweden,multiplayer - online - with strangers,8,26,31.0
1,1,1,1,0,1,1,Somewhat difficult,2,2,2,2,1,Starcraft 2,PC,15.0,improving,undefined,10.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,Male,23,Student at college / university,USA,multiplayer - online - with strangers,6,9,17.0
1,0,1,1,0,1,1,Somewhat difficult,2,2,2,2,2,League of Legends,PC,35.0,having_fun,undefined,4.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,Male,32,Unemployed / between jobs,France,multiplayer - online - with real life friends,5,10,43.0
1,0,0,1,0,1,0,Somewhat difficult,2,2,3,2,2,League of Legends,PC,20.0,winning,gold,15.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,Male,25,Student at school,USA,multiplayer - online - with strangers,3,11,42.0
1,0,1,0,1,0,0,Not difficult at all,7,7,7,7,7,League of Legends,PC,20.0,having_fun,undefined,5.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Male,20,Student at college / university,USA,multiplayer - online - with real life friends,3,35,15.0
1,0,2,1,0,1,0,Somewhat difficult,4,5,6,6,2,League of Legends,PC,25.0,improving,undefined,15.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,Male,18,Student at college / university,France,multiplayer - online - with online acquaintances or teammates,5,23,40.0
2,2,2,3,0,1,0,Very difficult,1,1,1,4,4,Other,PC,30.0,having_fun,undefined,6.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,Male,18,Student at school,UK,multiplayer - online - with online acquaintances or teammates,10,11,19.0
0,0,1,1,0,1,0,Not difficult at all,4,6,3,3,1,Other,PC,25.0,improving,undefined,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,3.0,4.0,1.0,4.0,1.0,Male,24,Employed,Austria,multiplayer - online - with online acquaintances or teammates,3,17,44.0
2,2,2,2,2,2,2,Not difficult at all,6,6,1,3,4,League of Legends,PC,20.0,improving,undefined,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,21,Employed,Canada,singleplayer,14,20,0.0
0,0,0,0,1,0,0,Not difficult at all,3,5,7,5,5,League of Legends,PC,14.0,having_fun,undefined,4.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,Male,30,Student at college / university,Netherlands,multiplayer - online - with strangers,1,25,21.0
1,3,3,3,1,1,0,Very difficult,3,2,4,2,1,League of Legends,PC,8.0,improving,undefined,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,Male,20,Employed,USA,multiplayer - online - with real life friends,12,12,22.0
0,0,0,0,0,0,0,Not difficult at all,7,7,7,5,5,Other,PC,18.0,having_fun,undefined,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,Male,18,Student at school,Netherlands,multiplayer - online - with strangers,0,31,18.0
1,0,0,0,1,0,0,Not difficult at all,6,7,6,4,5,League of Legends,PC,10.0,winning,silver,25.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,2,28,11.0
1,0,1,1,1,0,0,Not difficult at all,5,4,4,5,3,League of Legends,PC,18.0,having_fun,undefined,35.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,18,Student at school,Canada,multiplayer - online - with strangers,4,21,7.0
2,2,1,0,0,3,0,Somewhat difficult,5,6,2,2,2,Counter Strike,PC,12.0,improving,undefined,8.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,4.0,0.0,2.0,4.0,Male,18,Student at college / university,UK,multiplayer - online - with real life friends,8,17,27.0
1,1,2,1,0,0,1,Somewhat difficult,4,5,6,5,3,Other,PC,17.0,having_fun,undefined,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,Male,18,Student at school,Canada,multiplayer - online - with online acquaintances or teammates,6,23,40.0
0,0,1,0,0,0,1,Not difficult at all,2,4,2,4,1,League of Legends,PC,20.0,improving,undefined,10.0,4.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,Male,19,Unemployed / between jobs,Canada,multiplayer - online - with strangers,2,13,24.0
0,0,0,0,0,0,0,Not difficult at all,5,3,6,5,3,League of Legends,PC,14.0,winning,unranked,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,Male,26,Employed,USA,multiplayer - online - with real life friends,0,22,24.0
